review_id,employee_id,reviewer_id,rating,review_date,comments,created_at
1036,489,,5,2022-12-15,Exceeded all targets,2026-04-05 21:50:04.868285
1037,490,,4,2025-12-15,Great collaboration and output,2026-04-05 21:50:04.868285
1038,490,,3,2024-12-15,"Good work, room to grow",2026-04-05 21:50:04.868285
1039,490,,4,2023-12-15,Met and exceeded most goals,2026-04-05 21:50:04.868285
1040,490,,5,2022-12-15,Exceptional leadership and delivery,2026-04-05 21:50:04.868285
1041,491,,1,2025-12-15,Requires a performance improvement plan,2026-04-05 21:50:04.868285
1042,491,,3,2024-12-15,"Solid performance, meets expectations",2026-04-05 21:50:04.868285
1043,492,,5,2025-12-15,Outstanding performance this year,2026-04-05 21:50:04.868285
1044,492,,3,2024-12-15,Consistent and reliable,2026-04-05 21:50:04.868285
1045,492,,5,2023-12-15,Outstanding performance this year,2026-04-05 21:50:04.868285
1046,492,,4,2022-12-15,Met and exceeded most goals,2026-04-05 21:50:04.868285
1047,493,,3,2025-12-15,"Good work, room to grow",2026-04-05 21:50:04.868285
1048,493,,5,2024-12-15,Outstanding performance this year,2026-04-05 21:50:04.868285
1049,493,,3,2023-12-15,Consistent and reliable,2026-04-05 21:50:04.868285
1050,493,,3,2022-12-15,"Good work, room to grow",2026-04-05 21:50:04.868285
1051,494,,4,2025-12-15,Met and exceeded most goals,2026-04-05 21:50:04.868285
1052,494,,3,2024-12-15,Consistent and reliable,2026-04-05 21:50:04.868285
1053,494,,3,2023-12-15,"Solid performance, meets expectations",2026-04-05 21:50:04.868285
1054,494,,4,2022-12-15,Strong contributor to the team,2026-04-05 21:50:04.868285
1055,495,,4,2025-12-15,Met and exceeded most goals,2026-04-05 21:50:04.868285
1056,495,,4,2024-12-15,Strong contributor to the team,2026-04-05 21:50:04.868285
1057,495,,3,2023-12-15,Consistent and reliable,2026-04-05 21:50:04.868285
1058,496,,3,2025-12-15,"Solid performance, meets expectations",2026-04-05 21:50:04.868285
1059,496,,2,2024-12-15,Below expectations in some areas,2026-04-05 21:50:04.868285
1060,496,,3,2023-12-15,"Good work, room to grow",2026-04-05 21:50:04.868285
1061,497,,4,2025-12-15,Strong contributor to the team,2026-04-05 21:50:04.868285
1062,498,,2,2025-12-15,Struggled with deadlines this cycle,2026-04-05 21:50:04.868285
1063,498,,4,2024-12-15,Met and exceeded most goals,2026-04-05 21:50:04.868285
1064,498,,5,2023-12-15,Exceptional leadership and delivery,2026-04-05 21:50:04.868285
1065,498,,4,2022-12-15,Met and exceeded most goals,2026-04-05 21:50:04.868285
1066,499,,4,2025-12-15,Met and exceeded most goals,2026-04-05 21:50:04.868285
1067,499,,4,2024-12-15,Great collaboration and output,2026-04-05 21:50:04.868285
1068,499,,4,2023-12-15,Met and exceeded most goals,2026-04-05 21:50:04.868285
1069,499,,3,2022-12-15,"Solid performance, meets expectations",2026-04-05 21:50:04.868285
1070,500,,3,2025-12-15,"Solid performance, meets expectations",2026-04-05 21:50:04.868285
1071,500,,4,2024-12-15,Great collaboration and output,2026-04-05 21:50:04.868285
1072,500,,3,2023-12-15,Consistent and reliable,2026-04-05 21:50:04.868285
1073,500,,3,2022-12-15,Consistent and reliable,2026-04-05 21:50:04.868285
1074,6,3.0,4,2025-12-15,Strong contributor to the team,2026-04-05 21:50:04.868285
1075,6,3.0,5,2024-12-15,Exceptional leadership and delivery,2026-04-05 21:50:04.868285
1076,6,3.0,4,2023-12-15,Met and exceeded most goals,2026-04-05 21:50:04.868285
1077,23,3.0,3,2025-12-15,"Good work, room to grow",2026-04-05 21:50:04.868285
1078,23,3.0,5,2024-12-15,Outstanding performance this year,2026-04-05 21:50:04.868285
1079,23,3.0,3,2023-12-15,Consistent and reliable,2026-04-05 21:50:04.868285
1080,23,3.0,4,2022-12-15,Met and exceeded most goals,2026-04-05 21:50:04.868285
1081,37,3.0,4,2025-12-15,Strong contributor to the team,2026-04-05 21:50:04.868285
1082,60,3.0,4,2025-12-15,Great collaboration and output,2026-04-05 21:50:04.868285
1083,60,3.0,2,2024-12-15,Needs improvement in delivery,2026-04-05 21:50:04.868285
1084,60,3.0,4,2023-12-15,Great collaboration and output,2026-04-05 21:50:04.868285
1085,60,3.0,5,2022-12-15,Outstanding performance this year,2026-04-05 21:50:04.868285
1086,61,3.0,4,2025-12-15,Great collaboration and output,2026-04-05 21:50:04.868285
1087,61,3.0,4,2024-12-15,Met and exceeded most goals,2026-04-05 21:50:04.868285
1088,61,3.0,4,2023-12-15,Met and exceeded most goals,2026-04-05 21:50:04.868285
1089,61,3.0,4,2022-12-15,Strong contributor to the team,2026-04-05 21:50:04.868285
1090,62,3.0,4,2025-12-15,Great collaboration and output,2026-04-05 21:50:04.868285
1091,62,3.0,5,2024-12-15,Exceptional leadership and delivery,2026-04-05 21:50:04.868285
1092,69,3.0,4,2025-12-15,Met and exceeded most goals,2026-04-05 21:50:04.868285
1093,69,3.0,3,2024-12-15,"Good work, room to grow",2026-04-05 21:50:04.868285
1094,69,3.0,3,2023-12-15,"Solid performance, meets expectations",2026-04-05 21:50:04.868285
1095,69,3.0,4,2022-12-15,Great collaboration and output,2026-04-05 21:50:04.868285
1096,78,3.0,4,2025-12-15,Great collaboration and output,2026-04-05 21:50:04.868285
1097,78,3.0,4,2024-12-15,Met and exceeded most goals,2026-04-05 21:50:04.868285
1098,78,3.0,2,2023-12-15,Needs improvement in delivery,2026-04-05 21:50:04.868285
1099,78,3.0,4,2022-12-15,Great collaboration and output,2026-04-05 21:50:04.868285
1100,83,3.0,2,2025-12-15,Needs improvement in delivery,2026-04-05 21:50:04.868285
1101,83,3.0,4,2024-12-15,Great collaboration and output,2026-04-05 21:50:04.868285
1102,83,3.0,2,2023-12-15,Needs improvement in delivery,2026-04-05 21:50:04.868285
1103,83,3.0,2,2022-12-15,Struggled with deadlines this cycle,2026-04-05 21:50:04.868285
1104,84,3.0,2,2025-12-15,Needs improvement in delivery,2026-04-05 21:50:04.868285
1105,84,3.0,3,2024-12-15,Consistent and reliable,2026-04-05 21:50:04.868285
1106,84,3.0,3,2023-12-15,"Good work, room to grow",2026-04-05 21:50:04.868285
1107,84,3.0,1,2022-12-15,Significant performance issues identified,2026-04-05 21:50:04.868285
1108,91,3.0,4,2025-12-15,Great collaboration and output,2026-04-05 21:50:04.868285
1109,91,3.0,4,2024-12-15,Great collaboration and output,2026-04-05 21:50:04.868285
1110,91,3.0,3,2023-12-15,"Solid performance, meets expectations",2026-04-05 21:50:04.868285
1111,91,3.0,3,2022-12-15,Consistent and reliable,2026-04-05 21:50:04.868285
1112,109,3.0,3,2025-12-15,"Solid performance, meets expectations",2026-04-05 21:50:04.868285
1113,109,3.0,4,2024-12-15,Strong contributor to the team,2026-04-05 21:50:04.868285
1114,109,3.0,3,2023-12-15,"Solid performance, meets expectations",2026-04-05 21:50:04.868285
1115,109,3.0,5,2022-12-15,Exceptional leadership and delivery,2026-04-05 21:50:04.868285
1116,188,3.0,5,2025-12-15,Outstanding performance this year,2026-04-05 21:50:04.868285
1117,188,3.0,4,2024-12-15,Met and exceeded most goals,2026-04-05 21:50:04.868285
1118,188,3.0,4,2023-12-15,Strong contributor to the team,2026-04-05 21:50:04.868285
1119,188,3.0,4,2022-12-15,Great collaboration and output,2026-04-05 21:50:04.868285
1120,195,3.0,4,2025-12-15,Strong contributor to the team,2026-04-05 21:50:04.868285
1121,195,3.0,4,2024-12-15,Met and exceeded most goals,2026-04-05 21:50:04.868285
1122,195,3.0,2,2023-12-15,Needs improvement in delivery,2026-04-05 21:50:04.868285
1123,195,3.0,4,2022-12-15,Strong contributor to the team,2026-04-05 21:50:04.868285
1124,243,3.0,2,2025-12-15,Needs improvement in delivery,2026-04-05 21:50:04.868285
1125,243,3.0,3,2024-12-15,"Good work, room to grow",2026-04-05 21:50:04.868285
1126,243,3.0,4,2023-12-15,Great collaboration and output,2026-04-05 21:50:04.868285
1127,243,3.0,3,2022-12-15,Consistent and reliable,2026-04-05 21:50:04.868285
1128,245,3.0,4,2025-12-15,Met and exceeded most goals,2026-04-05 21:50:04.868285
1129,247,3.0,3,2025-12-15,Consistent and reliable,2026-04-05 21:50:04.868285
1130,247,3.0,5,2024-12-15,Outstanding performance this year,2026-04-05 21:50:04.868285
1131,247,3.0,3,2023-12-15,"Good work, room to grow",2026-04-05 21:50:04.868285
1132,247,3.0,3,2022-12-15,"Good work, room to grow",2026-04-05 21:50:04.868285
1133,250,3.0,5,2025-12-15,Exceptional leadership and delivery,2026-04-05 21:50:04.868285
1134,250,3.0,5,2024-12-15,Outstanding performance this year,2026-04-05 21:50:04.868285
1135,250,3.0,5,2023-12-15,Exceptional leadership and delivery,2026-04-05 21:50:04.868285
1136,250,3.0,3,2022-12-15,"Good work, room to grow",2026-04-05 21:50:04.868285
1137,276,3.0,4,2025-12-15,Great collaboration and output,2026-04-05 21:50:04.868285
1138,276,3.0,5,2024-12-15,Exceeded all targets,2026-04-05 21:50:04.868285
1139,276,3.0,3,2023-12-15,"Solid performance, meets expectations",2026-04-05 21:50:04.868285
1140,276,3.0,3,2022-12-15,Consistent and reliable,2026-04-05 21:50:04.868285
1141,14,9.0,3,2025-12-15,Consistent and reliable,2026-04-05 21:50:04.868285
1142,14,9.0,4,2024-12-15,Great collaboration and output,2026-04-05 21:50:04.868285
1143,14,9.0,4,2023-12-15,Strong contributor to the team,2026-04-05 21:50:04.868285
1144,14,9.0,4,2022-12-15,Great collaboration and output,2026-04-05 21:50:04.868285
1145,16,9.0,4,2025-12-15,Strong contributor to the team,2026-04-05 21:50:04.868285
1146,16,9.0,3,2024-12-15,"Solid performance, meets expectations",2026-04-05 21:50:04.868285
1147,16,9.0,4,2023-12-15,Strong contributor to the team,2026-04-05 21:50:04.868285
1148,19,9.0,1,2025-12-15,Significant performance issues identified,2026-04-05 21:50:04.868285
1149,19,9.0,4,2024-12-15,Great collaboration and output,2026-04-05 21:50:04.868285
1150,19,9.0,3,2023-12-15,"Solid performance, meets expectations",2026-04-05 21:50:04.868285
1151,19,9.0,4,2022-12-15,Met and exceeded most goals,2026-04-05 21:50:04.868285
1152,32,9.0,3,2025-12-15,"Solid performance, meets expectations",2026-04-05 21:50:04.868285
1153,32,9.0,4,2024-12-15,Strong contributor to the team,2026-04-05 21:50:04.868285
1154,47,9.0,5,2025-12-15,Exceptional leadership and delivery,2026-04-05 21:50:04.868285
1155,47,9.0,5,2024-12-15,Outstanding performance this year,2026-04-05 21:50:04.868285
1156,47,9.0,5,2023-12-15,Exceptional leadership and delivery,2026-04-05 21:50:04.868285
1157,58,9.0,3,2025-12-15,"Solid performance, meets expectations",2026-04-05 21:50:04.868285
1158,58,9.0,2,2024-12-15,Struggled with deadlines this cycle,2026-04-05 21:50:04.868285
1159,67,9.0,3,2025-12-15,Consistent and reliable,2026-04-05 21:50:04.868285
1160,67,9.0,4,2024-12-15,Great collaboration and output,2026-04-05 21:50:04.868285
1161,67,9.0,4,2023-12-15,Strong contributor to the team,2026-04-05 21:50:04.868285
1162,67,9.0,5,2022-12-15,Exceptional leadership and delivery,2026-04-05 21:50:04.868285
1163,88,9.0,3,2025-12-15,"Good work, room to grow",2026-04-05 21:50:04.868285
1164,88,9.0,4,2024-12-15,Strong contributor to the team,2026-04-05 21:50:04.868285
1165,88,9.0,4,2023-12-15,Met and exceeded most goals,2026-04-05 21:50:04.868285
1166,88,9.0,4,2022-12-15,Great collaboration and output,2026-04-05 21:50:04.868285
1167,96,9.0,5,2025-12-15,Exceeded all targets,2026-04-05 21:50:04.868285
1168,96,9.0,3,2024-12-15,"Solid performance, meets expectations",2026-04-05 21:50:04.868285
1169,96,9.0,3,2023-12-15,"Solid performance, meets expectations",2026-04-05 21:50:04.868285
1170,96,9.0,3,2022-12-15,"Good work, room to grow",2026-04-05 21:50:04.868285
1171,104,9.0,5,2025-12-15,Exceeded all targets,2026-04-05 21:50:04.868285
1172,104,9.0,5,2024-12-15,Exceeded all targets,2026-04-05 21:50:04.868285
1173,104,9.0,3,2023-12-15,"Solid performance, meets expectations",2026-04-05 21:50:04.868285
1174,104,9.0,4,2022-12-15,Strong contributor to the team,2026-04-05 21:50:04.868285
1175,105,9.0,4,2025-12-15,Strong contributor to the team,2026-04-05 21:50:04.868285
1176,105,9.0,4,2024-12-15,Strong contributor to the team,2026-04-05 21:50:04.868285
1177,105,9.0,3,2023-12-15,"Good work, room to grow",2026-04-05 21:50:04.868285
1178,105,9.0,3,2022-12-15,Consistent and reliable,2026-04-05 21:50:04.868285
1179,113,9.0,3,2025-12-15,"Good work, room to grow",2026-04-05 21:50:04.868285
1180,113,9.0,4,2024-12-15,Strong contributor to the team,2026-04-05 21:50:04.868285
1181,125,9.0,2,2025-12-15,Below expectations in some areas,2026-04-05 21:50:04.868285
1182,125,9.0,4,2024-12-15,Met and exceeded most goals,2026-04-05 21:50:04.868285
1183,125,9.0,4,2023-12-15,Strong contributor to the team,2026-04-05 21:50:04.868285
1184,125,9.0,5,2022-12-15,Outstanding performance this year,2026-04-05 21:50:04.868285
1185,130,9.0,4,2025-12-15,Strong contributor to the team,2026-04-05 21:50:04.868285
1186,130,9.0,5,2024-12-15,Exceptional leadership and delivery,2026-04-05 21:50:04.868285
1187,130,9.0,3,2023-12-15,"Solid performance, meets expectations",2026-04-05 21:50:04.868285
1188,130,9.0,4,2022-12-15,Met and exceeded most goals,2026-04-05 21:50:04.868285
1189,133,9.0,4,2025-12-15,Great collaboration and output,2026-04-05 21:50:04.868285
1190,133,9.0,4,2024-12-15,Met and exceeded most goals,2026-04-05 21:50:04.868285
1191,133,9.0,4,2023-12-15,Met and exceeded most goals,2026-04-05 21:50:04.868285
1192,133,9.0,4,2022-12-15,Strong contributor to the team,2026-04-05 21:50:04.868285
1193,143,9.0,4,2025-12-15,Strong contributor to the team,2026-04-05 21:50:04.868285
1194,143,9.0,3,2024-12-15,Consistent and reliable,2026-04-05 21:50:04.868285
1195,143,9.0,4,2023-12-15,Met and exceeded most goals,2026-04-05 21:50:04.868285
1196,143,9.0,3,2022-12-15,Consistent and reliable,2026-04-05 21:50:04.868285
1197,157,9.0,5,2025-12-15,Exceeded all targets,2026-04-05 21:50:04.868285
1198,157,9.0,3,2024-12-15,"Good work, room to grow",2026-04-05 21:50:04.868285
1199,157,9.0,3,2023-12-15,Consistent and reliable,2026-04-05 21:50:04.868285
1200,157,9.0,5,2022-12-15,Exceptional leadership and delivery,2026-04-05 21:50:04.868285
1201,161,9.0,2,2025-12-15,Struggled with deadlines this cycle,2026-04-05 21:50:04.868285
1202,161,9.0,5,2024-12-15,Exceeded all targets,2026-04-05 21:50:04.868285
1203,161,9.0,2,2023-12-15,Needs improvement in delivery,2026-04-05 21:50:04.868285
1204,161,9.0,4,2022-12-15,Met and exceeded most goals,2026-04-05 21:50:04.868285
1205,196,9.0,4,2025-12-15,Strong contributor to the team,2026-04-05 21:50:04.868285
1206,196,9.0,4,2024-12-15,Met and exceeded most goals,2026-04-05 21:50:04.868285
1207,196,9.0,4,2023-12-15,Met and exceeded most goals,2026-04-05 21:50:04.868285
1208,196,9.0,4,2022-12-15,Strong contributor to the team,2026-04-05 21:50:04.868285
1209,33,28.0,4,2025-12-15,Met and exceeded most goals,2026-04-05 21:50:04.868285
1210,33,28.0,4,2024-12-15,Great collaboration and output,2026-04-05 21:50:04.868285
1211,33,28.0,3,2023-12-15,"Solid performance, meets expectations",2026-04-05 21:50:04.868285
1212,33,28.0,3,2022-12-15,"Solid performance, meets expectations",2026-04-05 21:50:04.868285
1213,40,28.0,2,2025-12-15,Struggled with deadlines this cycle,2026-04-05 21:50:04.868285
1214,40,28.0,3,2024-12-15,"Good work, room to grow",2026-04-05 21:50:04.868285
1215,40,28.0,2,2023-12-15,Struggled with deadlines this cycle,2026-04-05 21:50:04.868285
1216,40,28.0,4,2022-12-15,Met and exceeded most goals,2026-04-05 21:50:04.868285
1217,44,28.0,4,2025-12-15,Met and exceeded most goals,2026-04-05 21:50:04.868285
1218,44,28.0,5,2024-12-15,Outstanding performance this year,2026-04-05 21:50:04.868285
1219,44,28.0,2,2023-12-15,Below expectations in some areas,2026-04-05 21:50:04.868285
1220,44,28.0,3,2022-12-15,Consistent and reliable,2026-04-05 21:50:04.868285
1221,82,28.0,2,2025-12-15,Below expectations in some areas,2026-04-05 21:50:04.868285
1222,82,28.0,3,2024-12-15,Consistent and reliable,2026-04-05 21:50:04.868285
1223,82,28.0,4,2023-12-15,Met and exceeded most goals,2026-04-05 21:50:04.868285
1224,82,28.0,5,2022-12-15,Exceptional leadership and delivery,2026-04-05 21:50:04.868285
1225,111,28.0,3,2025-12-15,Consistent and reliable,2026-04-05 21:50:04.868285
1226,111,28.0,3,2024-12-15,"Solid performance, meets expectations",2026-04-05 21:50:04.868285
1227,111,28.0,2,2023-12-15,Below expectations in some areas,2026-04-05 21:50:04.868285
1228,111,28.0,4,2022-12-15,Strong contributor to the team,2026-04-05 21:50:04.868285
1229,114,28.0,4,2025-12-15,Great collaboration and output,2026-04-05 21:50:04.868285
1230,114,28.0,2,2024-12-15,Struggled with deadlines this cycle,2026-04-05 21:50:04.868285
1231,114,28.0,4,2023-12-15,Strong contributor to the team,2026-04-05 21:50:04.868285
1232,114,28.0,3,2022-12-15,"Solid performance, meets expectations",2026-04-05 21:50:04.868285
1233,122,28.0,5,2025-12-15,Outstanding performance this year,2026-04-05 21:50:04.868285
1234,122,28.0,4,2024-12-15,Strong contributor to the team,2026-04-05 21:50:04.868285
1235,122,28.0,4,2023-12-15,Strong contributor to the team,2026-04-05 21:50:04.868285
1236,122,28.0,4,2022-12-15,Strong contributor to the team,2026-04-05 21:50:04.868285
1237,147,28.0,3,2025-12-15,Consistent and reliable,2026-04-05 21:50:04.868285
1238,152,28.0,4,2025-12-15,Strong contributor to the team,2026-04-05 21:50:04.868285
1239,152,28.0,2,2024-12-15,Below expectations in some areas,2026-04-05 21:50:04.868285
1240,152,28.0,3,2023-12-15,Consistent and reliable,2026-04-05 21:50:04.868285
1241,152,28.0,4,2022-12-15,Met and exceeded most goals,2026-04-05 21:50:04.868285
1242,160,28.0,3,2025-12-15,Consistent and reliable,2026-04-05 21:50:04.868285
1243,160,28.0,4,2024-12-15,Strong contributor to the team,2026-04-05 21:50:04.868285
1244,160,28.0,3,2023-12-15,"Solid performance, meets expectations",2026-04-05 21:50:04.868285
1245,173,28.0,4,2025-12-15,Great collaboration and output,2026-04-05 21:50:04.868285
1246,173,28.0,3,2024-12-15,"Solid performance, meets expectations",2026-04-05 21:50:04.868285
1247,173,28.0,3,2023-12-15,"Solid performance, meets expectations",2026-04-05 21:50:04.868285
1248,173,28.0,4,2022-12-15,Strong contributor to the team,2026-04-05 21:50:04.868285
1249,174,28.0,4,2025-12-15,Great collaboration and output,2026-04-05 21:50:04.868285
1250,174,28.0,3,2024-12-15,"Solid performance, meets expectations",2026-04-05 21:50:04.868285
1251,174,28.0,5,2023-12-15,Outstanding performance this year,2026-04-05 21:50:04.868285
1252,174,28.0,3,2022-12-15,Consistent and reliable,2026-04-05 21:50:04.868285
1253,186,28.0,4,2025-12-15,Strong contributor to the team,2026-04-05 21:50:04.868285
1254,186,28.0,1,2024-12-15,Did not meet key targets,2026-04-05 21:50:04.868285
1255,186,28.0,2,2023-12-15,Below expectations in some areas,2026-04-05 21:50:04.868285
1256,189,28.0,3,2025-12-15,"Solid performance, meets expectations",2026-04-05 21:50:04.868285
1257,189,28.0,4,2024-12-15,Great collaboration and output,2026-04-05 21:50:04.868285
1258,237,28.0,5,2025-12-15,Exceeded all targets,2026-04-05 21:50:04.868285
1259,237,28.0,4,2024-12-15,Met and exceeded most goals,2026-04-05 21:50:04.868285
1260,237,28.0,4,2023-12-15,Strong contributor to the team,2026-04-05 21:50:04.868285
1261,237,28.0,3,2022-12-15,"Good work, room to grow",2026-04-05 21:50:04.868285
1262,244,28.0,4,2025-12-15,Met and exceeded most goals,2026-04-05 21:50:04.868285
1263,244,28.0,3,2024-12-15,"Solid performance, meets expectations",2026-04-05 21:50:04.868285
1264,244,28.0,4,2023-12-15,Strong contributor to the team,2026-04-05 21:50:04.868285
1265,244,28.0,4,2022-12-15,Great collaboration and output,2026-04-05 21:50:04.868285
1266,269,28.0,4,2025-12-15,Strong contributor to the team,2026-04-05 21:50:04.868285
1267,279,28.0,4,2025-12-15,Met and exceeded most goals,2026-04-05 21:50:04.868285
1268,293,28.0,3,2025-12-15,"Solid performance, meets expectations",2026-04-05 21:50:04.868285
1269,293,28.0,4,2024-12-15,Strong contributor to the team,2026-04-05 21:50:04.868285
1270,293,28.0,3,2023-12-15,Consistent and reliable,2026-04-05 21:50:04.868285
1271,293,28.0,5,2022-12-15,Exceptional leadership and delivery,2026-04-05 21:50:04.868285
1272,18,2.0,3,2025-12-15,Consistent and reliable,2026-04-05 21:50:04.868285
1273,18,2.0,4,2024-12-15,Met and exceeded most goals,2026-04-05 21:50:04.868285
1274,18,2.0,4,2023-12-15,Great collaboration and output,2026-04-05 21:50:04.868285
1275,18,2.0,3,2022-12-15,"Solid performance, meets expectations",2026-04-05 21:50:04.868285
1276,25,2.0,3,2025-12-15,"Solid performance, meets expectations",2026-04-05 21:50:04.868285
1277,25,2.0,4,2024-12-15,Met and exceeded most goals,2026-04-05 21:50:04.868285
1278,31,2.0,4,2025-12-15,Strong contributor to the team,2026-04-05 21:50:04.868285
1279,31,2.0,4,2024-12-15,Strong contributor to the team,2026-04-05 21:50:04.868285
1280,31,2.0,2,2023-12-15,Needs improvement in delivery,2026-04-05 21:50:04.868285
1281,31,2.0,3,2022-12-15,"Good work, room to grow",2026-04-05 21:50:04.868285
1282,63,2.0,3,2025-12-15,Consistent and reliable,2026-04-05 21:50:04.868285
1283,63,2.0,4,2024-12-15,Met and exceeded most goals,2026-04-05 21:50:04.868285
1284,64,2.0,2,2025-12-15,Struggled with deadlines this cycle,2026-04-05 21:50:04.868285
1285,64,2.0,2,2024-12-15,Struggled with deadlines this cycle,2026-04-05 21:50:04.868285
1286,71,2.0,3,2025-12-15,"Solid performance, meets expectations",2026-04-05 21:50:04.868285
1287,71,2.0,4,2024-12-15,Strong contributor to the team,2026-04-05 21:50:04.868285
1288,71,2.0,2,2023-12-15,Below expectations in some areas,2026-04-05 21:50:04.868285
1289,71,2.0,4,2022-12-15,Great collaboration and output,2026-04-05 21:50:04.868285
1290,73,2.0,4,2025-12-15,Met and exceeded most goals,2026-04-05 21:50:04.868285
1291,73,2.0,3,2024-12-15,Consistent and reliable,2026-04-05 21:50:04.868285
1292,73,2.0,5,2023-12-15,Outstanding performance this year,2026-04-05 21:50:04.868285
1293,73,2.0,4,2022-12-15,Met and exceeded most goals,2026-04-05 21:50:04.868285
1294,76,2.0,3,2025-12-15,"Solid performance, meets expectations",2026-04-05 21:50:04.868285
1295,76,2.0,4,2024-12-15,Strong contributor to the team,2026-04-05 21:50:04.868285
1296,76,2.0,3,2023-12-15,"Solid performance, meets expectations",2026-04-05 21:50:04.868285
1297,76,2.0,2,2022-12-15,Struggled with deadlines this cycle,2026-04-05 21:50:04.868285
1298,89,2.0,4,2025-12-15,Met and exceeded most goals,2026-04-05 21:50:04.868285
1299,89,2.0,3,2024-12-15,Consistent and reliable,2026-04-05 21:50:04.868285
1300,89,2.0,4,2023-12-15,Met and exceeded most goals,2026-04-05 21:50:04.868285
1301,89,2.0,3,2022-12-15,"Good work, room to grow",2026-04-05 21:50:04.868285
1302,93,2.0,4,2025-12-15,Great collaboration and output,2026-04-05 21:50:04.868285
1303,93,2.0,3,2024-12-15,"Good work, room to grow",2026-04-05 21:50:04.868285
1304,93,2.0,3,2023-12-15,"Solid performance, meets expectations",2026-04-05 21:50:04.868285
1305,93,2.0,2,2022-12-15,Struggled with deadlines this cycle,2026-04-05 21:50:04.868285
1306,98,2.0,2,2025-12-15,Below expectations in some areas,2026-04-05 21:50:04.868285
1307,98,2.0,3,2024-12-15,"Good work, room to grow",2026-04-05 21:50:04.868285
1308,98,2.0,4,2023-12-15,Strong contributor to the team,2026-04-05 21:50:04.868285
1309,98,2.0,4,2022-12-15,Strong contributor to the team,2026-04-05 21:50:04.868285
1310,118,2.0,5,2025-12-15,Exceptional leadership and delivery,2026-04-05 21:50:04.868285
1311,118,2.0,3,2024-12-15,Consistent and reliable,2026-04-05 21:50:04.868285
1312,118,2.0,5,2023-12-15,Outstanding performance this year,2026-04-05 21:50:04.868285
1313,118,2.0,4,2022-12-15,Great collaboration and output,2026-04-05 21:50:04.868285
1314,121,2.0,5,2025-12-15,Outstanding performance this year,2026-04-05 21:50:04.868285
1315,124,2.0,3,2025-12-15,Consistent and reliable,2026-04-05 21:50:04.868285
1316,124,2.0,4,2024-12-15,Strong contributor to the team,2026-04-05 21:50:04.868285
1317,124,2.0,4,2023-12-15,Met and exceeded most goals,2026-04-05 21:50:04.868285
1318,124,2.0,3,2022-12-15,Consistent and reliable,2026-04-05 21:50:04.868285
1319,128,2.0,3,2025-12-15,"Solid performance, meets expectations",2026-04-05 21:50:04.868285
1320,128,2.0,3,2024-12-15,"Good work, room to grow",2026-04-05 21:50:04.868285
1321,128,2.0,4,2023-12-15,Great collaboration and output,2026-04-05 21:50:04.868285
1322,128,2.0,5,2022-12-15,Exceptional leadership and delivery,2026-04-05 21:50:04.868285
1323,129,2.0,5,2025-12-15,Exceeded all targets,2026-04-05 21:50:04.868285
1324,129,2.0,5,2024-12-15,Outstanding performance this year,2026-04-05 21:50:04.868285
1325,129,2.0,5,2023-12-15,Exceptional leadership and delivery,2026-04-05 21:50:04.868285
1326,141,2.0,4,2025-12-15,Strong contributor to the team,2026-04-05 21:50:04.868285
1327,141,2.0,3,2024-12-15,"Good work, room to grow",2026-04-05 21:50:04.868285
1328,141,2.0,4,2023-12-15,Great collaboration and output,2026-04-05 21:50:04.868285
1329,154,2.0,4,2025-12-15,Met and exceeded most goals,2026-04-05 21:50:04.868285
1330,154,2.0,4,2024-12-15,Strong contributor to the team,2026-04-05 21:50:04.868285
1331,154,2.0,4,2023-12-15,Strong contributor to the team,2026-04-05 21:50:04.868285
1332,154,2.0,4,2022-12-15,Met and exceeded most goals,2026-04-05 21:50:04.868285
1333,155,2.0,5,2025-12-15,Outstanding performance this year,2026-04-05 21:50:04.868285
1334,155,2.0,3,2024-12-15,"Solid performance, meets expectations",2026-04-05 21:50:04.868285
1335,155,2.0,4,2023-12-15,Strong contributor to the team,2026-04-05 21:50:04.868285
1336,41,15.0,1,2025-12-15,Requires a performance improvement plan,2026-04-05 21:50:04.868285
1337,41,15.0,3,2024-12-15,Consistent and reliable,2026-04-05 21:50:04.868285
1338,41,15.0,4,2023-12-15,Great collaboration and output,2026-04-05 21:50:04.868285
1339,41,15.0,4,2022-12-15,Strong contributor to the team,2026-04-05 21:50:04.868285
1340,43,15.0,5,2025-12-15,Exceeded all targets,2026-04-05 21:50:04.868285
1341,43,15.0,4,2024-12-15,Great collaboration and output,2026-04-05 21:50:04.868285
1342,43,15.0,3,2023-12-15,"Good work, room to grow",2026-04-05 21:50:04.868285
1343,43,15.0,4,2022-12-15,Great collaboration and output,2026-04-05 21:50:04.868285
1344,48,15.0,4,2025-12-15,Great collaboration and output,2026-04-05 21:50:04.868285
1345,48,15.0,2,2024-12-15,Struggled with deadlines this cycle,2026-04-05 21:50:04.868285
1346,48,15.0,3,2023-12-15,"Solid performance, meets expectations",2026-04-05 21:50:04.868285
1347,48,15.0,3,2022-12-15,"Good work, room to grow",2026-04-05 21:50:04.868285
1348,55,15.0,4,2025-12-15,Great collaboration and output,2026-04-05 21:50:04.868285
1349,55,15.0,4,2024-12-15,Strong contributor to the team,2026-04-05 21:50:04.868285
1350,95,15.0,4,2025-12-15,Strong contributor to the team,2026-04-05 21:50:04.868285
